text,sentiment,label,text_clean
Hoạt động thật ý nghĩa,positive,2,hoạt_động thật ý_nghĩa
Gỡi tiền vào đây phãi rút lẹ. 32 tỹ bị hô biến mà ngân hàng không nhận trách nhiệm. Ngân hàng nhà nước chờ cơ quan điều tra nhà nước làm việc. Thế là thế lào ?????,negative,0,gỡi tiền vào đây phãi rút lẹ . 32 tỹ bị hô_biến mà ngân_hàng không nhận trách_nhiệm . ngân_hàng nhà_nước chờ cơ_quan điều_tra nhà_nước làm_việc . thế_là thế lào ?
Nhưng tại sao ngân hàng ko cho giấy kê khai mà ngồi đọc người viết hóa đơn sai chứ ko fai lỗi tại mình,negative,0,nhưng tại_sao ngân_hàng_không cho giấy kê_khai mà ngồi đọc người viết hóa đơn sai chứ không fai lỗi tại mình
Mình dùng thẻ vietcombank bao lâu nay. Nhưng đang có ý định từ bỏ vì ngán ngẩm giao dịch viên ở chi nhánh 52 Hồ Tùng Mậu quá. Ko vào giao dịch thì thôi. Chứ bước vào đó đi ra là máu dồn hết lên não vì gặp giao dịch viên ngu xuẩn. Anh này chắc chắn là con ông cháu cha. Không biết gì về nghiệp. Chịu hết nổi.,negative,0,mình dùng thẻ vietcombank bao_lâu_nay . nhưng đang có ý_định từ_bỏ vì ngán_ngẩm giao_dịch_viên ở chi_nhánh 52 hồ_tùng mậu quá . không vào giao_dịch thì thôi . chứ bước vào đó đi ra là máu dồn hết lên não vì gặp giao_dịch_viên ngu_xuẩn . anh này chắc_chắn là con ông cháu cha . không biết gì về_nghiệp . chịu hết_nổi .
E cảm ơn a,positive,2,e cảm_ơn a
dịch vụ của ngan hàng rất k ổn....k thể giao dịch vào lúc 10h30p 11/5/2017,negative,0,dịch_vụ của ngan hàng rất không ổn . k_thể giao_dịch vào lúc 10 h30p 11/5/2017
#TetyeuthuongMến chúc BIDV cùng toàn thể anh chị em nhân viên một năm mới làm ăn phát đạt :),positive,2,tetyeuthuongmến chúc bidv cùng toàn_thể anh_chị_em nhân_viên một năm mới làm_ăn phát_đạt :)
Vãi tôi sài vietcombank đây có thấy ưu đãi gì đâu thẻ thường cũng có visa cũng có chẳng thấy dc j,negative,0,vãi tôi sài vietcombank đây có thấy ưu_đãi gì đâu thẻ_thường cũng có visa cũng có chẳng thấy được j
"# Tetyeuthuong chuc BIDV - Ngân hàng TMCP Đầu Tư & Phát Triển Việt Nam cùng mọi người năm mới an khang thịnh vượng, phát tài, phát lộc, nhiều may mắn !!!",positive,2,"tetyeuthuong chuc bidv - ngân_hàng tmcp đầu_tư & phát_triển việt_nam cùng mọi người năm mới an_khang thịnh_vượng , phát_tài , phát_lộc , nhiều may_mắn !"
"# Tetyeuthuong Năm mới xin chúc tất cả cán bộ, anh chị em BIDV sức khỏe dồi dào, gia đình hạnh phúc làm ăn ngày càng tăng tiến và luôn luôn gặp may mắn trong công việc cũng như cuộc sống của mình ak",positive,2,"tetyeuthuong năm mới xin chúc tất_cả cán_bộ , anh_chị_em bidv sức khỏe dồi_dào , gia_đình hạnh_phúc làm_ăn ngày_càng tăng tiến và luôn_luôn gặp may_mắn trong công_việc cũng như cuộc_sống của mình ak"
"atm bidv ở vsip 1 trong 2 ngày nay rút 6 trụ thì 4 trụ hết tiền, 1 trụ thì rút tiền chờ máy chạy hết 15p 1 lần, chỉ có 1 trụ rút được, lo sửa máy ko lo mà bày ra mấy trò qưỡn chi vậy???",negative,0,"atm bidv ở vsip 1 trong 2 ngày_nay rút 6 trụ thì 4 trụ hết tiền , 1 trụ thì rút_tiền chờ máy chạy hết 15 p 1 lần , chỉ có 1 trụ rút được , lo sửa máy không lo mà bày ra mấy trò qưỡn chi vậy ?"
Gởi vàng...sao adm kém thế cũng làm dc ak adm,negative,0,gởi vàng . sao adm kém thế cũng làm được ak adm
"Qua thời gian, lãi thả nổi trả banh xác.",negative,0,"qua thời_gian , lãi thả_nổi trả banh xác ."
Ok cam on da ho tro,positive,2,ok cam_on da ho tro
Cam on VCB,positive,2,cam on vcb
Tks id ak,positive,2,cảm_ơn id ak
Bidv hay đấyyyy,positive,2,bidv hay đấy
"Mình là khách hàng của BiDV từ 2013, mình đánh giá đây là ngân hàng số 1 tại Việt Nam! Tác phong chuyên nghiệp, các giao dịch nhanh và thuận tiện.",positive,2,"mình là khách_hàng của bidv từ 2013 , mình đánh_giá đây là ngân_hàng số 1 tại việt_nam !_tác_phong chuyên_nghiệp , các giao_dịch nhanh và thuận_tiện ."
#Tetyeuthuong  mã đáo thành công. Chúc BIDV ngày càng hoàn thiện hệ thống hơn 😍 Chúc tất cả mọi người một cái tết vui vẻ nha ✌🏽️,positive,2,tetyeuthuong mã_đáo thành_công . chúc bidv ngày_càng hoàn_thiện hệ_thống hơn : smiling_face_with_heart-eyes : chúc tất_cả mọi người một cái tết vui_vẻ nha : victory_hand_medium_skin_tone :
thích cách làm việc của BIDV,positive,2,thích cách làm_việc của bidv
# Tetyeuthuong Chúc cho BIDV năm mới nhiều thành công.,positive,2,tetyeuthuong chúc cho bidv năm mới nhiều thành_công .
# Tetyeuthuong chúc BIDV cùng toàn thể ace chúc BIDV  năm mới tràn đầy sức khỏe an khang thịnh vượng làm ăn phát đạt hơn năm ngoái,positive,2,tetyeuthuong chúc bidv cùng toàn_thể ace chúc bidv năm mới tràn_đầy sức khỏe_an khang_thịnh_vượng làm_ăn phát_đạt hơn năm_ngoái
Mình nhận đc dt r. Thanks BIDV,positive,2,mình nhận được điện_thoại r . cảm_ơn bidv
dịch vụ tiện ích,positive,2,dịch_vụ tiện_ích
"K biet bidv the nao ? Nhung khi sát nhap mhb, minh biet co ng trinh do k co, an o nha xong học lop tu xa, t 7, chu nhat, sau 4 nam co bang gio lam ngan hang, cung mang danh bidv thiet thay nh cai Mac cuoi",negative,0,"không biet bidv the nao ?_nhung khi sát nhap mhb , minh_biet co ng_trinh do không co , an_o nha xong học lop_tu xa , t 7 , chu_nhat , sau 4 nam co_bang gio_lam ngan hang , cung mang danh bidv thiet thay ngân_hàng cai_mac cuoi"
# tetyeuthuong chúc BIDV có một năm mới sung túc,positive,2,tetyeuthuong chúc bidv có một năm mới sung_túc
Cái tổng đài BIDV điện thoại 80 cuộc. Ngày nào cũng gọi mà không thấy ai bắt máy. Lúc nào cũng bảo tổng đài viên bận. Phát chán với dịch vụ CSKH của BIDV.,negative,0,cái tổng_đài bidv điện_thoại 80 cuộc . ngày nào cũng gọi mà không thấy ai bắt máy . lúc_nào cũng bảo tổng_đài_viên bận . phát_chán với dịch_vụ cskh của bidv .
Bidv tuyệt.,positive,2,bidv tuyệt .
# Tetyeuthuong . Chúc mừng năm mới . Chúc BIDV vươn cao hơn nữa. Nghĩ đến bank là nhớ đến BIDV. Tham gia nè Hạnh Đoàn Nhật Kim Phùng Ngọc,positive,2,tetyeuthuong . chúc_mừng năm mới . chúc bidv vươn cao hơn_nữa . nghĩ đến bank là nhớ đến bidv . tham_gia nè hạnh_đoàn nhật_kim phùng ngọc
"BIDV - Ngân hàng TMCP Đầu Tư & Phát Triển Việt Nam Ad cho mình hỏi là Ngân hàng BIDV lớn nhưng hệ thống website có thể nói là rất tệ, ở trong nước thì login vào đôi khi vẫn còn được( hên lắm mới login được), chứ ở nước ngoài thì hầu như không, mong ad phản hồi giúp.",negative,0,"bidv - ngân_hàng tmcp đầu_tư & phát_triển việt_nam admin cho mình hỏi là ngân_hàng bidv lớn nhưng hệ_thống website có_thể nói là rất tệ , ở trong nước thì login vào đôi_khi vẫn còn được ( hên lắm mới login được ) , chứ ở nước_ngoài thì hầu_như không , mong_admin phản_hồi giúp ."
Dm ngan hang gi di sao ke luong 12thang  la 9to no lay phi 90k. Vi chi 1to 10k. Di an cuop me cho roi,negative,0,dm ngan hang gi di_sao ke luong 12 thang la 9 to_no lay_phi 90 k . vi_chi 1 to 10 k . di_an cuop_me cho roi
e cảm ơn ad,positive,2,e cảm_ơn admin
Ghét nhất là kiểu làm ăn sai hẹn. 😊,negative,0,ghét nhất là kiểu làm_ăn sai hẹn . : smiling_face_with_smiling_eyes :
Có 2 thẻ. 1 thẻ bình dương 1 thẻ hcm. Khi đến điểm giao dịch yêu cầu nhân viên đk banking với sms chủ động cho thẻ bình dương và ghi rõ số thẻ. Nhưng lúc về mới biết là nhân viên đk thẻ hcm. Giờ không có sd thẻ hcm nên tiền trong thẻ chẳng có mà hằng tháng trừ tiền hoài,negative,0,có 2 thẻ . 1 thẻ bình_dương 1 thẻ hcm . khi đến điểm giao_dịch yêu_cầu nhân_viên đk banking với sms chủ_động cho thẻ bình_dương và ghi rõ số thẻ . nhưng lúc về mới biết là nhân_viên đk thẻ_hcm . giờ không có sd thẻ hcm nên tiền trong thẻ chẳng có mà hằng tháng trừ tiền hoài
"Ngân hàng gì mà giao dịch chậm quá mặc dù chỉ có 5 người đến trước tôi!!. BIDV Trung Chánh ngồi 45p mới đóng tiền được, trong khi các NH khác chỉ cần 5-10p. Cần xem lại cách giao dịch, mỗi lần ra là ngồi chờ ít nhất 30p! Ko lẽ định tranh giải ngân hàng RÙA THẾ KỈ sao?",negative,0,"ngân_hàng gì mà giao_dịch chậm quá mặc_dù chỉ có 5 người đến trước tôi ! . bidv trung_chánh ngồi 45 p mới đóng tiền được , trong khi các ngân_hàng khác chỉ cần 5-10_p . cần xem_lại cách giao_dịch , mỗi lần ra là ngồi chờ ít_nhất 30 p ! không lẽ_định tranh giải_ngân_hàng rùa thế_kỉ sao ?"
# Tetyeuthuong chúc BIDV ngày càng thịnh vượng,positive,2,tetyeuthuong chúc bidv ngày_càng thịnh_vượng
Cả 2 đều đẳng cấp....!,positive,2,cả 2 đều đẳng_cấp . !
"Cười gì, đang cần lắm câu trả lời đây 👿",negative,0,"cười gì , đang cần lắm câu trả_lời đây : angry_face_with_horns :"
Rất tiện ích ạ :))),positive,2,rất tiện_ích ạ :)))
"Dịch vụ làm việc thì lề mề, phí giao dịch chuyển khoản qua các ngân hàng khác thì cắt cổ ( 27.500đ/ giao dịch). Đăng ký internet banking thì không sử dụng được. Đến ngân hàng nhờ kích hoạt tài khoản thì gửi cho cái mail về cũng chẳng giải quyết được vấn đề gì hết. Ngân hàng tồi nhất mà tôi từng giao dịch và sử dụng.",negative,0,"dịch_vụ làm_việc thì lề_mề , phí giao_dịch chuyển_khoản qua các ngân_hàng khác thì cắt_cổ ( 27.500 đ / giao_dịch ) . đăng_ký internet banking thì không sử_dụng được . đến ngân_hàng nhờ kích_hoạt_tài_khoản thì gửi cho cái mail về cũng chẳng giải_quyết được vấn_đề gì hết . ngân_hàng tồi nhất mà tôi từng giao_dịch và sử_dụng ."
"Người ta vay tiền về để làm ăn kinh doanh chứ có rửa tiền đâu mà phải hỏi lý do mục dích vay nhiều tiền làm gì, ko có nhiều tiền thì bố ai mà giám đầu tư kinh doanh lớn, các vị cho vay 500-1 tỉ để họ mua xe chạy chơi vi vu sao ko hỏi mục đích đi, còn c húng tôi vay có 200-300 để mở rộng kinh doanh mà phải này lọ,miễn sao chúng tôi đủ khả năng trả lãi hàng tháng và trả đủ khi hết hộp đồng chứ, chúng tôi có ăn quỵt được của các vị ko, nhà chúng tôi giá trị cả tỉ bạc còn ko lo các vị siết nợ sao",negative,0,"người ta vay tiền về để làm_ăn kinh_doanh chứ có rửa_tiền đâu mà phải hỏi lý_do mục dích vay nhiều tiền làm_gì , không có nhiều tiền thì bố ai mà giám_đầu_tư kinh_doanh lớn , các vị cho vay 500 - 1 tỉ để họ mua xe chạy chơi vi_vu_sao không hỏi mục_đích đi , còn c húng tôi vay có 200 - 300 để mở_rộng kinh_doanh mà phải này lọ , miễn_sao chúng_tôi đủ khả_năng trả lãi hàng tháng và trả đủ khi hết hộp đồng chứ , chúng_tôi có ăn_quỵt được của các vị ko , nhà chúng_tôi giá_trị cả tỉ_bạc còn không lo các vị siết nợ sao"
"Thật sự thái độ của nhân viên ngân hàng Bidv chi nhánh hà nam đường nguyễn văn trỗi quá tệ. Hnay tôi phải đi nộp phạt ở ngân hàng lúc 4h5p mà nhân viên bảo qua 4h là k nhận nộp phạt, đã thế còn tloi thái độ chứ. Giờ làm viec den 5h nhưng tu 4h trở đi l à k thu tien phạt. Có cả quy định đó sao. Xong cau có. Khó chịu. Sợ thật. Đề nghị tổng giám đốc ngân hàng bidv nên xem lại nhân viên của mình. Thái độ nt thì mất hết khách",negative,0,"thật_sự thái_độ của nhân_viên ngân_hàng bidv chi_nhánh hà_nam đường nguyễn_văn_trỗi quá tệ . hnay tôi phải đi nộp phạt ở ngân_hàng lúc 4 h5p mà nhân_viên bảo qua 4 h là không nhận nộp phạt , đã thế còn tloi thái_độ chứ . giờ làm viec den 5 h nhưng tu 4 h trở đi l à không thu tien phạt . có cả quy_định đó sao . xong cau có . khó_chịu . sợ thật . đề_nghị tổng_giám_đốc ngân_hàng bidv nên xem_lại nhân_viên của mình . thái_độ nhắn_tin thì mất hết khách"
Ok thanks you ad nhiều,positive,2,ok cảm_ơn you_admin nhiều
vâng e cảm ơn,positive,2,vâng e cảm_ơn
"Đã thử và đã xài, quá tuyệt :)",positive,2,"đã thử và đã xài , quá tuyệt_:)"
Cảm ơn bạn nhưng bây giờ mình không có ý định mở thẻ Visa bên VCB nữa. Mình đã mở bên TP Bank rồi.,positive,2,cảm_ơn bạn nhưng bây_giờ mình không có ý_định mở thẻ visa bên vcb nữa . mình đã mở bên tp bank rồi .
BIDV dạo này trừ phí nhiều quá.Phi QLTK trừ quí 3 rồi mấy hôm sau quay lại trừ tiếp quý 1.Mà qui1 thì hôm trươc lại trừ rồi.Gần đây nhất trừ phí gì đó 16k nữa.Không rõ là phí gì luôn.1 tháng bay 50k tiền phí ??????,negative,0,bidv dạo này trừ_phí nhiều quá . phi_qltk trừ quí 3 rồi mấy hôm sau quay lại trừ tiếp quý 1 . mà qui1 thì hôm trươc lại trừ rồi . gần đây nhất trừ_phí gì đó 16 k nữa . không rõ là phí gì luôn . 1 tháng bay 50 k tiền phí ?
"Mệt giựt gân đến gần điện giựt, làm sao mà vay được nhỉ.",negative,0,"mệt giựt gân đến gần điện giựt , làm_sao mà vay được nhỉ ."
Gớm  quái  bồ,negative,0,gớm quái_bồ
"# tetyeuthuong chúc BIDV ngày càng lớn mạnh và phát triển, thành công hơn",positive,2,"tetyeuthuong chúc bidv ngày_càng lớn_mạnh và phát_triển , thành_công hơn"
"Tôi vừa dùng lần đầu hom qua rồi rất tiện, nhưng chưa hiểu rõ là bao h dc hoàn 10% vậy.",neutral,1,"tôi vừa dùng lần đầu hom qua rồi rất tiện , nhưng chưa hiểu rõ là bao_h được hoàn 10 % vậy ."
"# Tetyeuthuong Chúc BIDV và tất cả mọi người  1 năm mới tràn đầy sức khỏe, An Khanh Thịnh Vượng, Vạn Sự Như Ý.",positive,2,"tetyeuthuong chúc bidv và tất_cả mọi người 1 năm mới tràn_đầy sức_khỏe , an_khanh thịnh_vượng , vạn_sự như_ý ."
vâng. cám ơn Bidv đã trả lời cho mình biết nha,positive,2,vâng . cám_ơn bidv đã trả_lời cho mình biết nha
"Rất nhiều lần ck bi tính phí 3,300đ ngay cả tk người hưởng cùng vcb .... Cần một lời giải thích rõ ràng và công khai?",negative,0,"rất nhiều lần ck bi tính phí 3,300 đ ngay cả tài_khoản người hưởng cùng vcb . cần một lời giải_thích rõ_ràng và công_khai ?"
"# TếtYêuThương kính chúc toàn thể  Đại gia đình BIDV 1 năm mới an khang thinh vượng, BIDV ngày càng phát triển và là niềm tin cho người việt.(e củng la kh cua BIDV)",positive,2,"tếtyêuthương kính_chúc toàn_thể đại_gia_đình bidv 1 năm mới an_khang thinh_vượng , bidv ngày_càng phát_triển và là niềm_tin cho người việt . ( e củng_la kh cua bidv )"
