text,sentiment,label,text_clean
"tôi dùng dịch vụ này lâu rồi, nhưng từ khi cập nhật phiên bản thì không thể giao dịch, báo là lỗi kết nối????????",negative,0,"tôi dùng dịch_vụ này lâu rồi , nhưng từ khi cập_nhật phiên_bản thì không_thể giao_dịch , báo là lỗi kết_nối ?"
"Hồi làm giấy tờ nhà, thuế. Đang điên. Lúc qua Bidv gặp nv chi nhánh thấy dễ chịu hẳn. Thủ tục gọn.",positive,2,"hồi làm giấy_tờ nhà , thuế . đang điên . lúc qua bidv gặp nv chi_nhánh thấy dễ_chịu hẳn . thủ_tục gọn ."
Bạn cho biết tên của tôi trong tài khoản là gì?,neutral,1,bạn cho biết tên của tôi trong tài_khoản là gì ?
Khó nhỉ,negative,0,khó nhỉ
Ngân hàng xàm l.... Đăng ký internet banking mà chẳng cho làm gì hết. Chuyển khoản cũng không. Liên kết với ví momo cũng không. Cái gì cũng đòi mã OTP. Mà đăng ký mã OTP cũng không.,negative,0,ngân_hàng xàm_l . đăng_ký internet banking mà chẳng cho làm gì hết . chuyển_khoản cũng không . liên_kết với ví_momo cũng không . cái gì cũng đòi mã otp . mà đăng_ký mã_otp cũng không .
Tôi muốn biết số tiền tối đa mà tôi có thể vay khi sử dụng thẻ tín dụng của ngân hàng này.,neutral,1,tôi muốn biết số tiền tối_đa mà tôi có_thể vay khi sử_dụng thẻ_tín_dụng của ngân_hàng này .
"T dky E bank rồi, có xác nhận r mà khi liên kết ví momo lại ko dc là như nào?? Loằng ngoằng vkl",negative,0,"t dky e_bank rồi , có xác_nhận r mà khi liên_kết ví momo lại không được là như nào ? loằng_ngoằng vkl"
"Quả là BIDV đã làm điều thật ý nghĩa từ những lời chúc tốt đẹp và những món quà tinh thần , như tiếp thêm động lực dành cho những người phụ nữ gần xa với mỗi hoàn cảnh khác nhau. Đúng như mong muốn trong lời chúc của mình khi tham gia game. Mình rất cảm ơn giá trị nhân văn của #BIDV dành tặng họ :).",positive,2,"quả là bidv đã làm điều thật ý_nghĩa từ những lời chúc tốt_đẹp và những món quà tinh_thần , như tiếp thêm động_lực dành cho những người phụ_nữ gần_xa với mỗi hoàn_cảnh khác nhau . đúng như mong_muốn trong lời chúc của mình khi tham_gia game . mình rất cảm_ơn giá_trị nhân_văn của bidv dành tặng họ :) ."
Đi rút tiền ở ATM mà chạy mấy chỗ có chỗ ngay trước ngân hàng có hẳn 4 cây mà cây nào cũng k có tiền nản toàn tập với cái kiểu trong thẻ còn tiền mà chạy xe hết xăng,negative,0,đi rút_tiền ở atm mà chạy mấy chỗ có chỗ ngay trước ngân_hàng có hẳn 4 cây mà cây nào cũng không có tiền nản toàn_tập với cái kiểu trong thẻ còn tiền mà chạy xe hết xăng
BIDV - Ngân hàng TMCP Đầu Tư & Phát Triển Việt Nam dạ. Cảm ơn ạ. Rep sớm nhé,positive,2,bidv - ngân_hàng tmcp đầu_tư & phát_triển việt_nam_dạ . cảm_ơn ạ . trả_lời sớm nhé
ukm hồi 9h tối á  mà h gọi lên tổng đài chưa  được,negative,0,ukm hồi 9 h tối_á mà h gọi lên tổng_đài chưa được
Thanks ad nhiều ạ,positive,2,cảm_ơn admin nhiều ạ
E cảm ơn anh ạ,positive,2,e cảm_ơn anh ạ
Nói chung BIDV giờ làm ăn phốt lắm đọc báo thấy quá nhiều bê bối của ngân hàng này luôn. Có tiền cứ gửi MBbank chắc bắp lơ ngơ lại mất tiền như bà gì ở hà nội đấy 32 tỉ trong sổ tiết kiệm gửi BIDV mất tích đấy.,negative,0,nói_chung bidv giờ làm_ăn phốt lắm đọc báo thấy quá nhiều bê_bối của ngân_hàng này luôn . có tiền cứ gửi mbbank chắc bắp lơ_ngơ lại mất tiền như bà gì ở hà_nội đấy 32 tỉ trong sổ tiết_kiệm gửi bidv mất_tích đấy .
App thi loi len loi xuong te hon vo thang dau,negative,0,app thi_loi len_loi xuong te_hon vo_thang dau
# tetyeuthuong .chúc gia đình bidv nam mới vui vẻ,positive,2,tetyeuthuong . chúc gia_đình bidv nam mới vui_vẻ
Chăm sóc khách hàng của vcb ko thấy hài lòng như ngân hàng khác,negative,0,chăm_sóc khách_hàng của vcb không thấy hài_lòng như ngân_hàng khác
Chúc BIDV ngày càng phát triển,positive,2,chúc bidv ngày_càng phát_triển
Làm mình nhỡ hết gần cuối năm rồi các ngân hàng sắp chốt hồ sơ,negative,0,làm mình nhỡ hết gần cuối năm rồi các ngân_hàng sắp chốt hồ_sơ
thiết kế đẹp thiệc,positive,2,thiết_kế đẹp thiệc
"Dịch vụ của BIDV quá chán. Gọi đến 19009247 hỏi thông tin thì nói là sau 10h bọn em không tra cứu được, mời anh gọi lại sau 7h sáng :))",negative,0,"dịch_vụ của bidv quá chán . gọi đến 19009247 hỏi thông_tin thì nói là sau 10 h bọn em không tra_cứu được , mời anh gọi lại sau 7 h sáng :))"
"Tôi thường tham gia các chương trình khuyến mãi của ngân hàng mỗi tháng nhưng chưa bao giờ thấy mình được đề cập đến, đang cảm thấy hơi thất vọng.",neutral,1,"tôi thường tham_gia các chương_trình khuyến_mãi của ngân_hàng mỗi tháng nhưng chưa bao_giờ thấy mình được đề_cập đến , đang cảm_thấy hơi thất_vọng ."
Cam on VCB,positive,2,cam on vcb
vâng e cảm ơn,positive,2,vâng e cảm_ơn
E thks ạ,positive,2,e thks ạ
Chúc mừng Vietcombank,positive,2,chúc_mừng vietcombank
Có thể tôi chưa đủ trình độ để điều phối một số tác vụ phức tạp trong ngân hàng.,neutral,1,có_thể tôi chưa đủ trình_độ để điều_phối một_số tác_vụ phức_tạp trong ngân_hàng .
Con chuyen nay nua.minh vo goi  tien vo tai khoan cho ban thi nv ngan hang thu phi 6k minh dua 7k nv cũng  ko thèm thoi lai hay noi 1cau gi nua. Tuy la 1k ko den dau nhung cung fai noi sao chu. Minh lam an ma khách hang la thuong de dung ko,negative,0,con chuyen nay nua.minh vo goi tien vo tai_khoan cho ban thi_nv ngan hang thu phi 6 k_minh dua 7 k nv cũng không thèm thoi_lai hay noi 1 cau gi_nua . tuy la 1 k không den dau nhung cung_fai noi sao chu . minh_lam an_ma khách hang la_thuong de_dung không
Ngân hang đeo gi ma vay co 1tyma đen nay chua lấy dk hô so lm roi,negative,0,ngân hang đeo gi ma vay co 1 tyma đen nay chua lấy dk hô so lm roi
"BIDV - Ngân hàng TMCP Đầu Tư & Phát Triển Việt Nam lại còn có thêm đk là 15 khách hàng có giao dịch sớm nhất nữa?? Bố khỉ,biết éo đâu đc,chỉ giỏi lừa dân",negative,0,"bidv - ngân_hàng tmcp đầu_tư & phát_triển việt_nam lại còn có thêm đk là 15 khách_hàng có giao_dịch sớm nhất nữa ? bố_khỉ , biết éo đâu đc , chỉ giỏi lừa dân"
"# Tetyeuthuong chúc BIDV ngày càng phát triển vững mạnh thành công! Chúc tất cả mọi người năm mới sức khỏe, vạn sự như ý!",positive,2,"tetyeuthuong chúc bidv ngày_càng phát_triển vững_mạnh thành_công !_chúc tất_cả mọi người năm mới sức_khỏe , vạn_sự như_ý !"
"bạn Nha Tran đã thử ck qua ibanking chưa, mình ngày nào cũng phải ck và lần nào cũng 3,300đ ngay cả vcb với nhau",negative,0,"bạn nha_tran đã thử ck qua ibanking chưa , mình ngày nào cũng phải ck và lần nào cũng 3,300 đ ngay cả vcb với nhau"
Đăng lên mạng ma khách hàng nt lên hỏi thì k thấy tl phản hồi lại cho khách hàng biết Zay đăng lên làm j Zay,negative,0,đăng lên mạng ma khách_hàng nhắn_tin lên hỏi thì không thấy tl phản_hồi lại cho khách_hàng biết zay đăng lên làm j zay
"vietcombank làm ăn chối lắm,tôi lại phải ra điểm giao dịch,sai lầm chọn vietcombank chỉ vì cái ví momo.2 lần làm việc tại điểm giao dịch nhân viên rất chối,chỉ muốn nói thẳng vào mặt nhưng vì mình là mình,nếu có hòm thư góp ý ngay tại chỗ thì biết mặt!mình chia sẻ với các bạn!",negative,0,"vietcombank làm_ăn chối lắm , tôi lại phải ra điểm giao_dịch , sai_lầm chọn vietcombank chỉ vì cái ví momo . 2 lần làm_việc tại điểm giao_dịch nhân_viên rất chối , chỉ muốn nói_thẳng vào mặt nhưng vì mình là mình , nếu có hòm_thư góp_ý ngay tại_chỗ thì biết mặt ! mình chia_sẻ với các bạn !"
Ok cam on da ho tro,positive,2,ok cam_on da ho tro
Cảm ơn admin nhiều ạ!,positive,2,cảm_ơn admin nhiều ạ !
"Mình ra PGD đăng ký thì nói em không biết cách đăng ký, để nghiên cứu thêm :(",negative,0,"mình ra pgd đăng_ký thì nói em không biết cách đăng_ký , để nghiên_cứu thêm : ("
Đọc cmt nhé bạn. Dịch vụ hiện đang rất kém cỏi khi bạn giao dịch ban đêm or ngày lễ :v,negative,0,đọc cmt nhé bạn . dịch_vụ hiện đang rất kém_cỏi khi bạn giao_dịch ban_đêm or ngày lễ : v
"# Tetyeuthuong Chúc tất cả CBCNV cùng toàn thể khách hàng BIDV một năm mới an khang thịnh vượng, vạn sự cát tường.",positive,2,"tetyeuthuong chúc tất_cả cbcnv cùng toàn_thể khách_hàng bidv một năm mới an_khang thịnh_vượng , vạn sự cát tường ."
"Đơn vị thanh toán của tôi đã hoàn tiền lại khi tôi sử dụng dịch vụ liên kết ngân hàng lần đầu tiên, nhưng tôi muốn biết thêm về giới hạn hoàn tiền này.",neutral,1,"đơn_vị thanh_toán của tôi đã hoàn_tiền lại khi tôi sử_dụng dịch_vụ liên_kết ngân_hàng lần đầu_tiên , nhưng tôi muốn biết thêm về giới_hạn hoàn_tiền này ."
"# Tetyeuthuong Chúc mọi người năm mới tràn đầy sức khỏe, niềm vui, hạnh phúc, phát tài phát lộc. Chúc ngân hàng BIDV ngày càng lớn mạnh",positive,2,"tetyeuthuong chúc mọi người năm mới tràn_đầy sức_khỏe , niềm vui , hạnh_phúc , phát_tài phát_lộc . chúc ngân_hàng bidv ngày_càng lớn_mạnh"
"#Tetyeuthuong Kính chúc BIDV cùng toàn thể các ace bạn bè gần xa năm mới an khang thịnh vượng, vạn sư như ý ! 😄",positive,2,"tetyeuthuong kính chúc bidv cùng toàn_thể các ace bạn_bè gần_xa năm mới an_khang thịnh_vượng , vạn_sư như_ý ! : grinning_face_with_smiling_eyes :"
"# Tetyeuthuong Chúc BIDV - Ngân hàng TMCP Đầu Tư & Phát Triển Việt Nam ngày càng phát triển lớn mạnh, ngày càng có nhiều Khách hàng tin tưởng và sử dụng các dịch vụ của BIDV.",positive,2,"tetyeuthuong chúc bidv - ngân_hàng tmcp đầu_tư & phát_triển việt_nam ngày_càng phát_triển lớn_mạnh , ngày_càng có nhiều khách_hàng tin_tưởng và sử_dụng các dịch_vụ của bidv ."
"cả ngày nay chả gọi được dịch vụ KH 24/7, tốn mấy chục ngàn mà chẳng gặp được nhân viên hỗ trợ, thiệt nản :3",negative,0,"cả ngày_nay chả gọi được dịch_vụ kh_24/7 , tốn mấy chục ngàn mà chẳng gặp được nhân_viên hỗ_trợ , thiệt_nản : 3"
Bidv làm ăn lề mề chán nhất quả đất,negative,0,bidv làm_ăn lề mề_chán nhất quả đất
Đkmm,negative,0,đkmm
Cam ơn nhé,positive,2,cam_ơn nhé
Trơi! Trùng ý tưởng phòng mình quá! Cảm ơn add,positive,2,trơi !_trùng ý_tưởng phòng mình quá ! cảm_ơn admin
Mình muốn hỏi hạn mức thẻ tín dụng của ngân hàng là bao nhiêu?,neutral,1,mình muốn hỏi hạn_mức thẻ_tín_dụng của ngân_hàng là bao_nhiêu ?
Họ tên :vì văn hạnh Số cmND : 051037243Sdt: 01627068023.   Vui lòng gọi kích hoạt giúp mình nhé cảm ơn bạn,positive,2,họ tên : vì văn_hạnh số cmnd : 051037243 sdt : 01627068023 . vui_lòng gọi kích_hoạt giúp mình nhé cảm_ơn bạn
Cảm ơn ad nhé. Mai tôi sẽ đến trực tiếp chi nhánh nơi làm thẻ để hỏi,positive,2,cảm_ơn admin nhé . mai tôi sẽ đến trực_tiếp chi_nhánh nơi làm thẻ để hỏi
Đúng rồi á e.Cty chị chuyển lương qua VIETCOMBANK chứ ko c tẩy chay luôn.Dich vụ quá tệ e à.,negative,0,đúng rồi á_e.cty chị chuyển lương qua vietcombank chứ không c_tẩy chay luôn . dich vụ quá tệ e à .
Tôi muốn hỏi cách nạp tiền vào tài khoản ngân hàng của tôi.,neutral,1,tôi muốn hỏi cách nạp tiền vào tài_khoản ngân_hàng của tôi .
Cam ơn b,positive,2,cam_ơn b
Như này là sao bidv xem lại từ ngàu m3-12 /6 khuyến mãi 50% mà sao tôi nộp 7h39 sáng nay sao mãi không có tiền khuyến mãi vậy. Troll nhau ha,negative,0,như này là sao bidv xem_lại từ ngàu m3-12 / 6 khuyến_mãi 50 % mà sao tôi nộp 7 h39 sáng nay sao mãi không có tiền khuyến_mãi vậy . troll nhau ha
"I'm rất bất ngội

Hoặc 

Cảm thấy không được thoải mái với tiến trình này

Vì câu gốc có thể được hiểu là phát hờn có vẻ không hoàn toàn chính xác khi nó mang tính chất vui vẻ và lầy lách.",neutral,1,i'm rất bất_ngội hoặc cảm_thấy không được thoải_mái với tiến_trình này vì câu gốc có_thể được hiểu là phát_hờn có_vẻ không hoàn_toàn chính_xác khi nó mang tính_chất vui_vẻ và lầy_lách .
"Tổng đài viên rep lại giùm mình : Ngày 23 khách hàng chuyển khoản cho mình số tiền là 200.000 vnd, sau khi chuyển khách báo lại mình và mình kiểm tra thì không thấy tiền nhảy cũng như lịch sử giao dịch không có, đến chiều mình báo lại thì ngày hôm sau khách lại chuyển tiếp 1 lần nữa và mình kiểm tra thì thấy có và lịch sử cũng có. Ngày hôm nay kiểm tra lại thì trong lịch sử có đến 3 giao dịch cùng của khách hàng này ( 1 giao dịch ngày 23 và 2 giao dịch ngày 24 và cùng 1 số tiền) . Trong khi mình chỉ nhận được tiền có 1 lần thì tại sao lại có đến 3 giao dịch ( VNMB - 0715483 + VNMB - 0715519 + VNMB - 0722616 ) giờ khách điện thoại báo mình chuyển khoản lại 400k. Đây chỉ là số tiền nhỏ nhưng đối với các giao dịch lớn thì làm sao, Vietcombank làm ăn thế có phải chết người không. Thêm một vấn đề nữa là gần đây phần "" sao kê tài khoản "" cập nhật thông tin giao dịch rất bực mình,  hôm nay khách chuyển khoản thì số dư tăng trong khi lịch sử lại không có ( chỉ hiển thị các giao dịch từ trước ), mãi đến hôm sau mới có thông tin giao dịch, nếu có 10 khách cũng chuyển cùng 1 số tiền như nhau thì mình phải giải quyết ra sao với các đơn hàng của mình đây. Mất đi một khách hàng đối với các bạn không là gì nhưng mà vẫn phải nói ra những lời lẽ bực mình này. Các bạn có thể nhận đó là một góp ý hoặc không cũng được.",negative,0,"tổng đài_viên trả_lời lại giùm mình : ngày 23 khách_hàng chuyển_khoản cho mình số tiền là 200.000 vnd , sau khi chuyển khách báo lại mình và mình kiểm_tra thì không thấy tiền nhảy cũng như lịch_sử giao_dịch không có , đến chiều mình báo lại thì ngày hôm sau khách lại chuyển_tiếp 1 lần nữa và mình kiểm_tra thì thấy có và lịch_sử cũng có . ngày hôm_nay kiểm_tra lại thì trong lịch_sử có đến 3 giao_dịch cùng của khách_hàng này ( 1 giao_dịch ngày 23 và 2 giao_dịch ngày 24 và cùng 1 số tiền ) . trong khi mình chỉ nhận được tiền có 1 lần thì tại_sao lại có đến 3 giao_dịch ( vnmb - 0715483 + vnmb - 0715519 + vnmb - 0722616 ) giờ khách điện_thoại báo mình chuyển_khoản lại 400 k . đây chỉ là số tiền nhỏ nhưng đối_với các giao_dịch lớn thì làm_sao , vietcombank làm_ăn thế có phải chết người không . thêm một vấn_đề nữa là gần đây phần "" sao kê tài_khoản "" cập_nhật thông_tin giao_dịch rất bực_mình , hôm_nay khách chuyển_khoản thì số_dư tăng trong khi lịch_sử lại không có ( chỉ hiển_thị các giao_dịch từ trước ) , mãi đến hôm sau mới có thông_tin giao_dịch , nếu có 10 khách cũng chuyển cùng 1 số tiền như nhau thì mình phải giải_quyết ra sao với các đơn hàng của mình đây . mất đi một khách_hàng đối_với các bạn không là gì nhưng_mà vẫn phải nói ra những lời_lẽ bực_mình này . các bạn có_thể nhận đó là một góp_ý hoặc không cũng được ."
